No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,,,,,time 2,time 1,delay 1,delay 2,jiter 
17212,1282.844979,172.20.10.7,74.125.130.138,HTTP,369,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
17213,1282.906118,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
17214,1282.907841,172.20.10.7,202.70.54.17,HTTP,496,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601832434&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
17215,1282.959076,202.70.54.17,172.20.10.7,TCP,54,80  >  49478 [ACK] Seq=9850520 Ack=288062 Win=3686 Len=0,,,,,,,,,,,,,,,,,,,
17216,1282.981474,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9850520 Ack=288062 Win=3686 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17217,1282.984198,202.70.54.17,172.20.10.7,TCP,788,"[TCP Previous segment not captured] 80  >  49478 [PSH, ACK] Seq=9860040 Ack=288062 Win=3686 Len=734 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,
17218,1282.984313,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=288062 Ack=9851880 Win=260 Len=0 SLE=9860040 SRE=9860774,,,,,,,,,,,,,,,,,,,
17219,1283.111424,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=205004 Ack=674929 Win=256 Len=0,,,,,,,,,,,,,,,,,,,
17220,1283.516655,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9851880 Ack=288062 Win=3686 Len=1360,,,,,,,,,,,,,,,,,,,
17221,1283.516778,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=288062 Ack=9853240 Win=260 Len=0 SLE=9860040 SRE=9860774,,,,,,,,,,,,,,,,,,,
17222,1283.5619,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9853240 Ack=288062 Win=3686 Len=1360,,,,,,,,,,,,,,,,,,,
17223,1283.562041,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=288062 Ack=9854600 Win=260 Len=0 SLE=9860040 SRE=9860774,,,,,,,,,,,,,,,,,,,
17224,1283.564495,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9854600 Ack=288062 Win=3686 Len=1360,,,,,,,,,,,,,,,,,,,
17225,1283.564614,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=288062 Ack=9855960 Win=260 Len=0 SLE=9860040 SRE=9860774,,,,,,,,,,,,,,,,,,,
17226,1283.603494,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9858680 Ack=288062 Win=3686 Len=1360,,,,,,,,,,,,,,,,,,,
17227,1283.603613,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 17225#1] 49478  >  80 [ACK] Seq=288062 Ack=9855960 Win=260 Len=0 SLE=9858680 SRE=9860774,,,,,,,,,,,,,,,,,,,
17228,1284.534542,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9855960 Ack=288062 Win=3686 Len=1360,,,,,,,,,,,,,,,,,,,
17229,1284.534673,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=288062 Ack=9857320 Win=260 Len=0 SLE=9858680 SRE=9860774,,,,,,,,,,,,,,,,,,,
17230,1284.58153,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9857320 Ack=288062 Win=3686 Len=1360,,,,,,,,,,,,,,,,,,,
17231,1284.581679,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=288062 Ack=9860774 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17234,1285.68385,172.20.10.7,74.125.130.138,HTTP,369,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
17235,1285.782575,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
17236,1285.795952,172.20.10.7,202.70.54.17,HTTP,496,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601832372&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
17237,1285.858611,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9860774 Ack=288504 Win=3690 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17238,1285.858611,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9862134 Ack=288504 Win=3690 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17239,1285.85877,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=288504 Ack=9863494 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17240,1285.864091,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9863494 Ack=288504 Win=3690 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17241,1285.864091,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9864854 Ack=288504 Win=3690 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17242,1285.864245,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=288504 Ack=9866214 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17243,1285.867085,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9866214 Ack=288504 Win=3690 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17244,1285.868858,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9867574 Ack=288504 Win=3690 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17245,1285.868969,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=288504 Ack=9868934 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17246,1285.884592,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=9871654 Ack=288504 Win=3690 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17247,1285.884713,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 17245#1] 49478  >  80 [ACK] Seq=288504 Ack=9868934 Win=260 Len=0 SLE=9871654 SRE=9873014,,,,,,,,,,,,,,,,,,,
17248,1285.890819,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9873014 Ack=288504 Win=3690 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17249,1285.890938,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 17245#2] 49478  >  80 [ACK] Seq=288504 Ack=9868934 Win=260 Len=0 SLE=9871654 SRE=9874374,,,,,,,,,,,,,,,,,,,
17250,1285.893965,202.70.54.17,172.20.10.7,TCP,1414,[TCP Fast Retransmission] 80  >  49478 [ACK] Seq=9868934 Ack=288504 Win=3690 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17251,1285.894089,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=288504 Ack=9870294 Win=260 Len=0 SLE=9871654 SRE=9874374,,,,,,,,,,,,,,,,,,,
17252,1285.897726,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9870294 Ack=288504 Win=3690 Len=1360,,,,,,,,,,,,,,,,,,,
17253,1285.897872,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=288504 Ack=9874374 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17254,1285.901645,202.70.54.17,172.20.10.7,TCP,523,"[TCP Previous segment not captured] 80  >  49478 [PSH, ACK] Seq=9881174 Ack=288504 Win=3690 Len=469 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,
17255,1285.901737,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 17253#1] 49478  >  80 [ACK] Seq=288504 Ack=9874374 Win=260 Len=0 SLE=9881174 SRE=9881643,,,,,,,,,,,,,,,,,,,
17256,1285.98254,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=205319 Ack=675961 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17257,1285.986597,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9874374 Ack=288504 Win=3690 Len=1360,,,,,,,,,,,,,,,,,,,
17258,1285.986718,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=288504 Ack=9875734 Win=260 Len=0 SLE=9881174 SRE=9881643,,,,,,,,,,,,,,,,,,,
17259,1286.430234,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9875734 Ack=288504 Win=3690 Len=1360,,,,,,,,,,,,,,,,,,,
17260,1286.430356,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=288504 Ack=9877094 Win=260 Len=0 SLE=9881174 SRE=9881643,,,,,,,,,,,,,,,,,,,
17261,1286.482541,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9878454 Ack=288504 Win=3690 Len=1360,,,,,,,,,,,,,,,,,,,
17262,1286.482663,172.20.10.7,202.70.54.17,TCP,74,[TCP Dup ACK 17260#1] 49478  >  80 [ACK] Seq=288504 Ack=9877094 Win=260 Len=0 SLE=9878454 SRE=9879814 SLE=9881174 SRE=9881643,,,,,,,,,,,,,,,,,,,
17263,1286.48858,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9877094 Ack=288504 Win=3690 Len=1360,,,,,,,,,,,,,,,,,,,
17264,1286.488696,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=288504 Ack=9879814 Win=260 Len=0 SLE=9881174 SRE=9881643,,,,,,,,,,,,,,,,,,,
17266,1287.315636,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9879814 Ack=288504 Win=3690 Len=1360,,,,,,,,,,,,,,,,,,,
17267,1287.315785,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=288504 Ack=9881643 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17268,1287.35991,172.20.10.7,74.125.130.138,HTTP,369,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
17269,1287.424242,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
17270,1287.429004,172.20.10.7,202.70.54.17,HTTP,496,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601832434&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
17271,1287.471657,202.70.54.17,172.20.10.7,TCP,54,80  >  49478 [ACK] Seq=9881643 Ack=288946 Win=3694 Len=0,,,,,,,,,,,,,,,,,,,
17272,1287.482501,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=9883003 Ack=288946 Win=3694 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17273,1287.482625,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 17267#1] 49478  >  80 [ACK] Seq=288946 Ack=9881643 Win=260 Len=0 SLE=9883003 SRE=9884363,,,,,,,,,,,,,,,,,,,
17274,1287.486352,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9884363 Ack=288946 Win=3694 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17275,1287.48647,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 17267#2] 49478  >  80 [ACK] Seq=288946 Ack=9881643 Win=260 Len=0 SLE=9883003 SRE=9885723,,,,,,,,,,,,,,,,,,,
17276,1287.489052,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9885723 Ack=288946 Win=3694 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17277,1287.489106,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 17267#3] 49478  >  80 [ACK] Seq=288946 Ack=9881643 Win=260 Len=0 SLE=9883003 SRE=9887083,,,,,,,,,,,,,,,,,,,
17278,1287.500746,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9887083 Ack=288946 Win=3694 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17279,1287.500865,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 17267#4] 49478  >  80 [ACK] Seq=288946 Ack=9881643 Win=260 Len=0 SLE=9883003 SRE=9888443,,,,,,,,,,,,,,,,,,,
17280,1287.520654,202.70.54.17,172.20.10.7,TCP,1414,[TCP Fast Retransmission] 80  >  49478 [ACK] Seq=9881643 Ack=288946 Win=3694 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17281,1287.520814,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=288946 Ack=9888443 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17282,1287.524623,202.70.54.17,172.20.10.7,TCP,256,"[TCP Previous segment not captured] 80  >  49478 [PSH, ACK] Seq=9892523 Ack=288946 Win=3694 Len=202 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,
17283,1287.524768,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 17281#1] 49478  >  80 [ACK] Seq=288946 Ack=9888443 Win=260 Len=0 SLE=9892523 SRE=9892725,,,,,,,,,,,,,,,,,,,
17284,1287.623608,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=205634 Ack=676993 Win=256 Len=0,,,,,,,,,,,,,,,,,,,
17286,1287.974672,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9888443 Ack=288946 Win=3694 Len=1360,,,,,,,,,,,,,,,,,,,
17287,1287.974858,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=288946 Ack=9889803 Win=260 Len=0 SLE=9892523 SRE=9892725,,,,,,,,,,,,,,,,,,,
17288,1288.02166,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9889803 Ack=288946 Win=3694 Len=1360,,,,,,,,,,,,,,,,,,,
17289,1288.021787,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=288946 Ack=9891163 Win=260 Len=0 SLE=9892523 SRE=9892725,,,,,,,,,,,,,,,,,,,
17290,1288.825501,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9891163 Ack=288946 Win=3694 Len=1360,,,,,,,,,,,,,,,,,,,
17291,1288.825654,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=288946 Ack=9892725 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17292,1289.850564,172.20.10.7,74.125.130.138,HTTP,369,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
17293,1289.962752,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
17294,1289.979586,172.20.10.7,202.70.54.17,HTTP,496,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601832434&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
17295,1290.030748,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=9894085 Ack=289388 Win=3699 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17296,1290.030878,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 17291#1] 49478  >  80 [ACK] Seq=289388 Ack=9892725 Win=260 Len=0 SLE=9894085 SRE=9895445,,,,,,,,,,,,,,,,,,,
17297,1290.033704,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=9896805 Ack=289388 Win=3699 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17298,1290.033778,172.20.10.7,202.70.54.17,TCP,74,[TCP Dup ACK 17291#2] 49478  >  80 [ACK] Seq=289388 Ack=9892725 Win=260 Len=0 SLE=9896805 SRE=9898165 SLE=9894085 SRE=9895445,,,,,,,,,,,,,,,,,,,
17299,1290.036603,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9898165 Ack=289388 Win=3699 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17300,1290.036725,172.20.10.7,202.70.54.17,TCP,74,[TCP Dup ACK 17291#3] 49478  >  80 [ACK] Seq=289388 Ack=9892725 Win=260 Len=0 SLE=9896805 SRE=9899525 SLE=9894085 SRE=9895445,,,,,,,,,,,,,,,,,,,
17301,1290.041736,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9899525 Ack=289388 Win=3699 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17302,1290.041848,172.20.10.7,202.70.54.17,TCP,74,[TCP Dup ACK 17291#4] 49478  >  80 [ACK] Seq=289388 Ack=9892725 Win=260 Len=0 SLE=9896805 SRE=9900885 SLE=9894085 SRE=9895445,,,,,,,,,,,,,,,,,,,
17303,1290.044683,202.70.54.17,172.20.10.7,TCP,1414,[TCP Fast Retransmission] 80  >  49478 [ACK] Seq=9892725 Ack=289388 Win=3699 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17304,1290.044816,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=289388 Ack=9895445 Win=260 Len=0 SLE=9896805 SRE=9900885,,,,,,,,,,,,,,,,,,,
17305,1290.047588,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=9895445 Ack=289388 Win=3699 Len=1360,,,,,,,,,,,,,,,,,,,
17306,1290.047749,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=289388 Ack=9900885 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17307,1290.050728,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=9902245 Ack=289388 Win=3699 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17308,1290.050833,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 17306#1] 49478  >  80 [ACK] Seq=289388 Ack=9900885 Win=260 Len=0 SLE=9902245 SRE=9903605,,,,,,,,,,,,,,,,,,,
17309,1290.05565,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9903605 Ack=289388 Win=3699 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17310,1290.05577,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 17306#2] 49478  >  80 [ACK] Seq=289388 Ack=9900885 Win=260 Len=0 SLE=9902245 SRE=9904965,,,,,,,,,,,,,,,,,,,
17311,1290.071752,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9904965 Ack=289388 Win=3699 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17312,1290.071878,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 17306#3] 49478  >  80 [ACK] Seq=289388 Ack=9900885 Win=260 Len=0 SLE=9902245 SRE=9906325,,,,,,,,,,,,,,,,,,,
17313,1290.073729,202.70.54.17,172.20.10.7,TCP,1414,[TCP Fast Retransmission] 80  >  49478 [ACK] Seq=9900885 Ack=289388 Win=3699 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17314,1290.073854,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=289388 Ack=9906325 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17315,1290.077758,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9906325 Ack=289388 Win=3699 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17316,1290.079753,202.70.54.17,172.20.10.7,TCP,227,"80  >  49478 [PSH, ACK] Seq=9907685 Ack=289388 Win=3699 Len=173 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,
17317,1290.079884,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=289388 Ack=9907858 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17318,1290.162881,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=205949 Ack=678025 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17319,1290.890017,172.20.10.7,74.125.130.138,HTTP,369,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
17320,1291.021791,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
17321,1291.044646,172.20.10.7,202.70.54.17,HTTP,496,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601832372&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
17322,1291.088778,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9907858 Ack=289830 Win=3703 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17323,1291.089805,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9909218 Ack=289830 Win=3703 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17324,1291.089922,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=289830 Ack=9910578 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17325,1291.099777,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9910578 Ack=289830 Win=3703 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17326,1291.101788,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9911938 Ack=289830 Win=3703 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17327,1291.101906,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=289830 Ack=9913298 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17328,1291.105782,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=9914658 Ack=289830 Win=3703 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17329,1291.105901,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 17327#1] 49478  >  80 [ACK] Seq=289830 Ack=9913298 Win=260 Len=0 SLE=9914658 SRE=9916018,,,,,,,,,,,,,,,,,,,
17330,1291.108749,202.70.54.17,172.20.10.7,TCP,1414,[TCP Out-Of-Order] 80  >  49478 [ACK] Seq=9913298 Ack=289830 Win=3703 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17331,1291.108846,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=289830 Ack=9916018 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17332,1291.216759,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=206264 Ack=679057 Win=256 Len=0,,,,,,,,,,,,,,,,,,,
17333,1291.442171,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9916018 Ack=289830 Win=3703 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17334,1291.637771,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=289830 Ack=9917378 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17335,1291.681823,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9917378 Ack=289830 Win=3703 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
17336,1291.683599,202.70.54.17,172.20.10.7,HTTP,877,HTTP/1.1 206 Partial Content ,,,,,,,,,,,,,,,,,,,
17337,1291.683731,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=289830 Ack=9919561 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
17338,1291.895188,172.20.10.7,74.125.130.138,HTTP,369,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
17339,1292.041517,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
17340,1292.043664,172.20.10.7,202.70.54.17,HTTP,496,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601832372&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
17341,1292.088846,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=9919561 Ack=290272 Win=3707 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
